"Familia","Binomio","N. Fontes","Flora e Funga do Brasil, 2014","Cardoso et all, 2017","Arieira et all, 2021","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_accepted_plant_name_id","wcvp_reviewed","wcvp_searchedName","wcvp_taxon_status_of_searchedName","wcvp_plant_name_id_of_searchedName","wcvp_taxon_authors_of_searchedName","wcvp_searchNotes","fb2020_taxonID","fb2020_acceptedNameUsageID","fb2020_scientificName","fb2020_taxonRank","fb2020_scientificNameAuthorship","fb2020_taxonomicStatus","fb2020_nomenclaturalStatus","fb2020_scientificNamewithoutAuthorship","fb2020_searchNotes","categoria_Ameaca_Portaria_443"
"Fabaceae","Senegalia rostrata",1,,,1,2605513,"Species","Accepted","Fabaceae","Senegalia rostrata","(Humb. & Bonpl. ex Willd.) Seigler & Ebinger",2605513,"Y","Senegalia rostrata",,,,"Accepted",119964,,"Senegalia rostrata (Humb. & Bonpl. ex Willd.) Seigler & Ebinger","ESPECIE","(Humb. & Bonpl. ex Willd.) Seigler & Ebinger","NOME_ACEITO","NOME_CORRETO","Senegalia rostrata","NOME_ACEITO",
"Fabaceae","Senegalia rurrenabaqueana",1,,,1,3229179,"Species","Accepted","Fabaceae","Parasenegalia rurrenabaqueana","(Rusby) Seigler & Ebinger",3229179,"Y","Senegalia rurrenabaqueana","Synonym","2605514","(Rusby) Seigler & Ebinger","Updated",,,,,,,,,"Not found",
"Fabaceae","Senegalia tamarindifolia",1,,,1,2590818,"Species","Accepted","Fabaceae","Senegalia tamarindifolia","(L.) Britton & Rose",2590818,"Y","Senegalia tamarindifolia",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senegalia tenuifolia",1,,,1,2590816,"Species","Accepted","Fabaceae","Senegalia tenuifolia","(L.) Britton & Rose",2590816,"Y","Senegalia tenuifolia",,,,"Accepted",101020,,"Senegalia tenuifolia (L.) Britton & Rose","ESPECIE","(L.) Britton & Rose","NOME_ACEITO","NOME_CORRETO","Senegalia tenuifolia","NOME_ACEITO",
"Fabaceae","Senegalia tubulifera",1,,,1,2590797,"Species","Accepted","Fabaceae","Senegalia riparia","(Kunth) Britton & Rose",2590797,"Y","Senegalia tubulifera","Synonym","2605520","(Benth.) Seigler & Ebinger","Updated",609788,,"Senegalia tubulifera (Benth.) Seigler & Ebinger","ESPECIE","(Benth.) Seigler & Ebinger","NOME_ACEITO",,"Senegalia tubulifera","NOME_ACEITO",
"Fabaceae","Senegalia velutina",1,,,1,2605522,"Species","Accepted","Fabaceae","Senegalia velutina","(DC.) Bocage & L.P.Queiroz",2605522,"Y","Senegalia velutina",,,,"Accepted",101022,,"Senegalia velutina (DC.) Seigler & Ebinger","ESPECIE","(DC.) Seigler & Ebinger","NOME_ACEITO","NOME_CORRETO","Senegalia velutina","NOME_ACEITO",
"Fabaceae","Senna affinis",1,,,1,2475545,"Species","Accepted","Fabaceae","Senna affinis","(Benth.) H.S.Irwin & Barneby",2475545,"Y","Senna affinis",,,,"Accepted",28176,,"Senna affinis (Benth.) H.S.Irwin & Barneby","ESPECIE","(Benth.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna affinis","NOME_ACEITO",
"Fabaceae","Senna alata",2,1,,1,2475546,"Species","Accepted","Fabaceae","Senna alata","(L.) Roxb.",2475546,"Y","Senna alata",,,,"Accepted",83691,,"Senna alata (L.) Roxb.","ESPECIE","(L.) Roxb.","NOME_ACEITO","NOME_CORRETO","Senna alata","NOME_ACEITO",
"Fabaceae","Senna atomaria",1,,,1,2490620,"Species","Accepted","Fabaceae","Senna atomaria","(L.) H.S.Irwin & Barneby",2490620,"Y","Senna atomaria",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna bacillaris",2,1,,1,2490625,"Species","Accepted","Fabaceae","Senna bacillaris","(L.f.) H.S.Irwin & Barneby",2490625,"Y","Senna bacillaris",,,,"Accepted",83694,,"Senna bacillaris (L.f.) H.S.Irwin & Barneby","ESPECIE","(L.f.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna bacillaris","NOME_ACEITO",
"Fabaceae","Senna bicapsularis",1,,,1,2491981,"Species","Accepted","Fabaceae","Senna bicapsularis","(L.) Roxb.",2491981,"Y","Senna bicapsularis",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna chrysocarpa",1,,,1,2490597,"Species","Accepted","Fabaceae","Senna chrysocarpa","(Desv.) H.S.Irwin & Barneby",2490597,"Y","Senna chrysocarpa",,,,"Accepted",83700,,"Senna chrysocarpa (Desv.) H.S.Irwin & Barneby","ESPECIE","(Desv.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna chrysocarpa","NOME_ACEITO",
"Fabaceae","Senna corymbosa",1,,,1,2490605,"Species","Accepted","Fabaceae","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",2490605,"Y","Senna corymbosa",,,,"Accepted",100900,,"Senna corymbosa (Lam.) H.S.Irwin & Barneby","ESPECIE","(Lam.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna corymbosa","NOME_ACEITO",
"Fabaceae","Senna fruticosa",1,,,1,2490686,"Species","Accepted","Fabaceae","Senna fruticosa","(Mill.) H.S.Irwin & Barneby",2490686,"Y","Senna fruticosa",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna gardneri",1,,,1,2490683,"Species","Accepted","Fabaceae","Senna gardneri","(Benth.) H.S.Irwin & Barneby",2490683,"Y","Senna gardneri",,,,"Accepted",83702,,"Senna gardneri (Benth.) H.S.Irwin & Barneby","ESPECIE","(Benth.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna gardneri","NOME_ACEITO",
"Fabaceae","Senna georgica",1,,,1,2590586,"Species","Accepted","Fabaceae","Senna georgica","H.S.Irwin & Barneby",2590586,"Y","Senna georgica",,,,"Accepted",83703,,"Senna georgica H.S.Irwin & Barneby","ESPECIE","H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna georgica","NOME_ACEITO",
"Fabaceae","Senna herzogii",1,,,1,2490647,"Species","Accepted","Fabaceae","Senna herzogii","(Harms) H.S.Irwin & Barneby",2490647,"Y","Senna herzogii",,,,"Accepted",622078,,"Senna herzogii (Harms) H.S.Irwin & Barneby","ESPECIE","(Harms) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna herzogii","NOME_ACEITO",
"Fabaceae","Senna hirsuta",1,,,1,2490649,"Species","Accepted","Fabaceae","Senna hirsuta","(L.) H.S.Irwin & Barneby",2490649,"Y","Senna hirsuta",,,,"Accepted",23152,,"Senna hirsuta (L.) H.S.Irwin & Barneby","ESPECIE","(L.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna hirsuta","NOME_ACEITO",
"Fabaceae","Senna latifolia",1,,,1,2490564,"Species","Accepted","Fabaceae","Senna latifolia","(G.Mey.) H.S.Irwin & Barneby",2490564,"Y","Senna latifolia",,,,"Accepted",23154,,"Senna latifolia (G.Mey.) H.S.Irwin & Barneby","ESPECIE","(G.Mey.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna latifolia","NOME_ACEITO",
"Fabaceae","Senna leandrii",1,,,1,2590615,"Species","Accepted","Fabaceae","Senna leandrii","(Ghesq.) Du Puy",2590615,"Y","Senna leandrii",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna loretensis",1,,,1,2490494,"Species","Accepted","Fabaceae","Senna loretensis","(Killip & J.F.Macbr.) H.S.Irwin & Barneby",2490494,"Y","Senna loretensis",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna lourteigiana",1,,,1,2490495,"Species","Accepted","Fabaceae","Senna lourteigiana","H.S.Irwin & Barneby",2490495,"Y","Senna lourteigiana",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna macranthera",1,,,1,2490496,"Species","Accepted","Fabaceae","Senna macranthera","(DC. ex Collad.) H.S.Irwin & Barneby",2490496,"Y","Senna macranthera",,,,"Accepted",28201,,"Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby","ESPECIE","(DC. ex Collad.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna macranthera","NOME_ACEITO",
"Fabaceae","Senna macrophylla",1,,,1,2490489,"Species","Accepted","Fabaceae","Senna macrophylla","(Kunth) H.S.Irwin & Barneby",2490489,"Y","Senna macrophylla",,,,"Accepted",23155,,"Senna macrophylla (Kunth) H.S.Irwin & Barneby","ESPECIE","(Kunth) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna macrophylla","NOME_ACEITO",
"Fabaceae","Senna multijuga",1,,,1,2490466,"Species","Accepted","Fabaceae","Senna multijuga","(Rich.) H.S.Irwin & Barneby",2490466,"Y","Senna multijuga",,,,"Accepted",23157,,"Senna multijuga (Rich.) H.S.Irwin & Barneby","ESPECIE","(Rich.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna multijuga","NOME_ACEITO",
"Fabaceae","Senna obliqua",1,,,1,2490480,"Species","Accepted","Fabaceae","Senna obliqua","(G.Don) H.S.Irwin & Barneby",2490480,"Y","Senna obliqua",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna oblongifolia",1,,,1,2490481,"Species","Accepted","Fabaceae","Senna oblongifolia","(Vogel) H.S.Irwin & Barneby",2490481,"Y","Senna oblongifolia",,,,"Accepted",83707,,"Senna oblongifolia (Vogel) H.S.Irwin & Barneby","ESPECIE","(Vogel) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna oblongifolia","NOME_ACEITO",
"Fabaceae","Senna occidentalis",1,,,1,2490483,"Species","Accepted","Fabaceae","Senna occidentalis","(L.) Link",2490483,"Y","Senna occidentalis",,,,"Accepted",23162,,"Senna occidentalis (L.) Link","ESPECIE","(L.) Link","NOME_ACEITO","NOME_CORRETO","Senna occidentalis","NOME_ACEITO",
"Fabaceae","Senna pallida",1,,,1,2490552,"Species","Accepted","Fabaceae","Senna pallida","(Vahl) H.S.Irwin & Barneby",2490552,"Y","Senna pallida",,,,"Accepted",104325,,"Senna pallida (Vahl) H.S.Irwin & Barneby","ESPECIE","(Vahl) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna pallida","NOME_ACEITO",
"Fabaceae","Senna papillosa",1,,,1,2490572,"Species","Accepted","Fabaceae","Senna papillosa","(Britton & Rose) H.S.Irwin & Barneby",2490572,"Y","Senna papillosa",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna pendula",2,1,,1,2490576,"Species","Accepted","Fabaceae","Senna pendula","(Humb. & Bonpl. ex Willd.) H.S.Irwin & Barneby",2490576,"Y","Senna pendula",,,,"Accepted",23163,,"Senna pendula (Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby","ESPECIE","(Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna pendula","NOME_ACEITO",
"Fabaceae","Senna pistaciifolia",1,,,1,2490540,"Species","Accepted","Fabaceae","Senna pistaciifolia","(Kunth) H.S.Irwin & Barneby",2490540,"Y","Senna pistaciifolia",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna racemosa",1,,,1,2475861,"Species","Accepted","Fabaceae","Senna racemosa","(Mill.) H.S.Irwin & Barneby",2475861,"Y","Senna racemosa",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna reticulata",1,,,1,2475867,"Species","Accepted","Fabaceae","Senna reticulata","(Willd.) H.S.Irwin & Barneby",2475867,"Y","Senna reticulata",,,,"Accepted",23167,,"Senna reticulata (Willd.) H.S.Irwin & Barneby","ESPECIE","(Willd.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna reticulata","NOME_ACEITO",
"Fabaceae","Senna robiniifolia",1,,,1,2475873,"Species","Accepted","Fabaceae","Senna robiniifolia","(Benth.) H.S.Irwin & Barneby",2475873,"Y","Senna robiniifolia",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna rugosa",1,,,1,2475876,"Species","Accepted","Fabaceae","Senna rugosa","(G.Don) H.S.Irwin & Barneby",2475876,"Y","Senna rugosa",,,,"Accepted",83716,,"Senna rugosa (G.Don) H.S.Irwin & Barneby","ESPECIE","(G.Don) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna rugosa","NOME_ACEITO",
"Fabaceae","Senna ruiziana",1,,,1,2475877,"Species","Accepted","Fabaceae","Senna ruiziana","(G.Don) H.S.Irwin & Barneby",2475877,"Y","Senna ruiziana",,,,"Accepted",23168,,"Senna ruiziana (G.Don) H.S.Irwin & Barneby","ESPECIE","(G.Don) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna ruiziana","NOME_ACEITO",
"Fabaceae","Senna rupununiensis",1,,,1,2475879,"Species","Accepted","Fabaceae","Senna rupununiensis","H.S.Irwin & Barneby",2475879,"Y","Senna rupununiensis",,,,"Accepted",28226,,"Senna rupununiensis H.S.Irwin & Barneby","ESPECIE","H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna rupununiensis","NOME_ACEITO",
"Fabaceae","Senna sandwithiana",1,,,1,2475881,"Species","Accepted","Fabaceae","Senna sandwithiana","H.S.Irwin & Barneby",2475881,"Y","Senna sandwithiana",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna siamea",1,1,,,2591085,"Species","Accepted","Fabaceae","Senna siamea","(Lam.) H.S.Irwin & Barneby",2591085,"Y","Senna siamea",,,,"Accepted",83717,,"Senna siamea (Lam.) H.S.Irwin & Barneby","ESPECIE","(Lam.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna siamea","NOME_ACEITO",
"Fabaceae","Senna silvestris",2,1,,1,2475869,"Species","Accepted","Fabaceae","Senna silvestris","(Vell.) H.S.Irwin & Barneby",2475869,"Y","Senna silvestris",,,,"Accepted",23170,,"Senna silvestris (Vell.) H.S.Irwin & Barneby","ESPECIE","(Vell.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna silvestris","NOME_ACEITO",
"Fabaceae","Senna spectabilis",2,1,,1,2491716,"Species","Accepted","Fabaceae","Senna spectabilis","(DC.) H.S.Irwin & Barneby",2491716,"Y","Senna spectabilis",,,,"Accepted",23172,,"Senna spectabilis (DC.) H.S.Irwin & Barneby","ESPECIE","(DC.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna spectabilis","NOME_ACEITO",
"Fabaceae","Senna spinescens",1,,,1,2491718,"Species","Accepted","Fabaceae","Senna spinescens","(Hoffmanns. ex Vogel) H.S.Irwin & Barneby",2491718,"Y","Senna spinescens",,,,"Accepted",83720,,"Senna spinescens (Hoffmanns.ex Vogel) H.S.Irwin & Barneby","ESPECIE","(Hoffmanns.ex Vogel) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna spinescens","NOME_ACEITO",
"Fabaceae","Senna splendida",1,,,1,2491722,"Species","Accepted","Fabaceae","Senna splendida","(Vogel) H.S.Irwin & Barneby",2491722,"Y","Senna splendida",,,,"Accepted",28233,,"Senna splendida (Vogel) H.S.Irwin & Barneby","ESPECIE","(Vogel) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna splendida","NOME_ACEITO",
"Fabaceae","Senna tapajozensis",1,,,1,2475852,"Species","Accepted","Fabaceae","Senna tapajozensis","(Ducke) H.S.Irwin & Barneby",2475852,"Y","Senna tapajozensis",,,,"Accepted",23173,,"Senna tapajozensis (Ducke) H.S.Irwin & Barneby","ESPECIE","(Ducke) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna tapajozensis","NOME_ACEITO",
"Fabaceae","Senna trolliiflora",1,,,1,2491740,"Species","Accepted","Fabaceae","Senna trolliiflora","H.S.Irwin & Barneby",2491740,"Y","Senna trolliiflora",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna uncata",1,,,1,2491742,"Species","Accepted","Fabaceae","Senna uncata","H.S.Irwin & Barneby",2491742,"Y","Senna uncata",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Senna undulata",1,,,1,2491743,"Species","Accepted","Fabaceae","Senna undulata","(Benth.) H.S.Irwin & Barneby",2491743,"Y","Senna undulata",,,,"Accepted",83724,,"Senna undulata (Benth.) H.S.Irwin & Barneby","ESPECIE","(Benth.) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna undulata","NOME_ACEITO",
"Fabaceae","Senna velutina",1,,,1,2491748,"Species","Accepted","Fabaceae","Senna velutina","(Vogel) H.S.Irwin & Barneby",2491748,"Y","Senna velutina",,,,"Accepted",83725,,"Senna velutina (Vogel) H.S.Irwin & Barneby","ESPECIE","(Vogel) H.S.Irwin & Barneby","NOME_ACEITO","NOME_CORRETO","Senna velutina","NOME_ACEITO",
"Fabaceae","Sesbania virgata",1,,,1,2590865,"Species","Accepted","Fabaceae","Sesbania virgata","(Cav.) Poir.",2590865,"Y","Sesbania virgata",,,,"Accepted",19125,,"Sesbania virgata (Cav.) Poir.","ESPECIE","(Cav.) Poir.","NOME_ACEITO","NOME_CORRETO","Sesbania virgata","NOME_ACEITO",
"Fabaceae","Spirotropis longifolia",1,,,1,2596693,"Species","Accepted","Fabaceae","Spirotropis longifolia","(DC.) Baill.",2596693,"Y","Spirotropis longifolia",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Staminodianthus duckei",2,1,,1,3000873,"Species","Accepted","Fabaceae","Staminodianthus duckei","(Yakovlev) D.B.O.S.Cardoso & H.C.Lima",3000873,"Y","Staminodianthus duckei",,,,"Accepted",130132,,"Staminodianthus duckei (Yakovlev) D.B.O.S.Cardoso & H.C.Lima","ESPECIE","(Yakovlev) D.B.O.S.Cardoso & H.C.Lima","NOME_ACEITO","NOME_CORRETO","Staminodianthus duckei","NOME_ACEITO",
"Fabaceae","Staminodianthus racemosus",2,1,,1,3000867,"Species","Accepted","Fabaceae","Staminodianthus racemosus","(Hoehne) D.B.O.S.Cardoso & H.C.Lima",3000867,"Y","Staminodianthus racemosus",,,,"Accepted",130129,,"Staminodianthus racemosus (Hoehne) D.B.O.S.Cardoso & H.C.Lima","ESPECIE","(Hoehne) D.B.O.S.Cardoso & H.C.Lima","NOME_ACEITO","NOME_CORRETO","Staminodianthus racemosus","NOME_ACEITO",
"Fabaceae","Staminodianthus rosae",2,1,,1,3000866,"Species","Accepted","Fabaceae","Staminodianthus rosae","(H.C.Lima) D.B.O.S.Cardoso & H.C.Lima",3000866,"Y","Staminodianthus rosae",,,,"Accepted",130131,,"Staminodianthus rosae (H.C.Lima) D.B.O.S.Cardoso & H.C.Lima","ESPECIE","(H.C.Lima) D.B.O.S.Cardoso & H.C.Lima","NOME_ACEITO","NOME_CORRETO","Staminodianthus rosae","NOME_ACEITO",
"Fabaceae","Steinbachiella leptoclada",1,,,1,2597101,"Species","Accepted","Fabaceae","Steinbachiella leptoclada","Harms",2597101,"Y","Steinbachiella leptoclada",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Stryphnodendron adstringens",1,,,1,2596913,"Species","Accepted","Fabaceae","Stryphnodendron adstringens","(Mart.) Coville",2596913,"Y","Stryphnodendron adstringens",,,,"Accepted",19133,,"Stryphnodendron adstringens (Mart.) Coville","ESPECIE","(Mart.) Coville","NOME_ACEITO","NOME_CORRETO","Stryphnodendron adstringens","NOME_ACEITO",
"Fabaceae","Stryphnodendron conicum",1,1,,,3295968,"Species","Accepted","Fabaceae","Stryphnodendron conicum","Scalon",3295968,"Y","Stryphnodendron conicum",,,,"Accepted",624058,,"Stryphnodendron conicum Scalon","ESPECIE","Scalon","NOME_ACEITO",,"Stryphnodendron conicum","NOME_ACEITO",
"Fabaceae","Stryphnodendron coriaceum",1,,,1,3291638,"Species","Accepted","Fabaceae","Gwilymia coriacea","(Benth.) A.G.Lima, Paula-Souza & Scalon",3291638,"Y","Stryphnodendron coriaceum","Synonym","2596905","Benth.","Updated",623888,,"Gwilymia coriacea (Benth.) A.G.Lima et al.","ESPECIE","(Benth.) A.G.Lima et al.","NOME_ACEITO",,"Gwilymia coriacea","Updated",
"Fabaceae","Stryphnodendron duckeanum",1,,,1,3293820,"Species","Accepted","Fabaceae","Naiadendron duckeanum","(Occhioni) A.G.Lima, Paula-Souza & Scalon",3293820,"Y","Stryphnodendron duckeanum","Synonym","2596931","Occhioni","Updated",623895,,"Naiadendron duckeanum (Occhioni) A.G.Lima et al.","ESPECIE","(Occhioni) A.G.Lima et al.","NOME_ACEITO",,"Naiadendron duckeanum","Updated",
"Fabaceae","Stryphnodendron fissuratum",1,,,1,3291639,"Species","Accepted","Fabaceae","Gwilymia fissurata","(E.M.O.Martins) A.G.Lima, Paula-Souza & Scalon",3291639,"Y","Stryphnodendron fissuratum","Synonym","2596937","E.M.O.Martins","Updated",623889,,"Gwilymia fissurata (E.M.O.Martins) A.G.Lima et al.","ESPECIE","(E.M.O.Martins) A.G.Lima et al.","NOME_ACEITO",,"Gwilymia fissurata","Updated",
"Fabaceae","Stryphnodendron flammatum",1,,,1,2596936,"Species","Accepted","Fabaceae","Stryphnodendron flammatum","Kleinhoonte",2596936,"Y","Stryphnodendron flammatum",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Stryphnodendron foreroi",2,1,,1,2596934,"Species","Accepted","Fabaceae","Stryphnodendron foreroi","E.M.O.Martins",2596934,"Y","Stryphnodendron foreroi",,,,"Accepted",83735,,"Stryphnodendron foreroi E.M.O.Martins","ESPECIE","E.M.O.Martins","NOME_ACEITO","NOME_CORRETO","Stryphnodendron foreroi","NOME_ACEITO",
"Fabaceae","Stryphnodendron guianense",1,,,1,2596932,"Species","Accepted","Fabaceae","Stryphnodendron guianense","(Aubl.) Benth.",2596932,"Y","Stryphnodendron guianense",,,,"Accepted",78982,,"Stryphnodendron guianense (Aubl.) Benth.","ESPECIE","(Aubl.) Benth.","NOME_ACEITO","NOME_CORRETO","Stryphnodendron guianense","NOME_ACEITO",
"Fabaceae","Stryphnodendron levelii",1,,,1,2596927,"Species","Accepted","Fabaceae","Stryphnodendron levelii","R.S.Cowan",2596927,"Y","Stryphnodendron levelii",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Stryphnodendron microstachyum",2,1,,1,2596925,"Species","Accepted","Fabaceae","Stryphnodendron microstachyum","Poepp.",2596925,"Y","Stryphnodendron microstachyum",,,,"Accepted",23176,,"Stryphnodendron microstachyum Poepp. & Endl.","ESPECIE","Poepp. & Endl.","NOME_ACEITO","NOME_CORRETO","Stryphnodendron microstachyum","NOME_ACEITO",
"Fabaceae","Stryphnodendron moricolor",1,,,1,3291640,"Species","Accepted","Fabaceae","Gwilymia moricolor","(Barneby & J.W.Grimes) A.G.Lima, Paula-Souza & Scalon",3291640,"Y","Stryphnodendron moricolor","Synonym","2596924","Barneby & J.W.Grimes","Updated",,,,,,,,,"Not found",
"Fabaceae","Stryphnodendron occhionianum",1,,,1,3291650,"Species","Accepted","Fabaceae","Gwilymia occhioniana","(E.M.O.Martins) A.G.Lima, Paula-Souza & Scalon",3291650,"Y","Stryphnodendron occhionianum","Synonym","2596992","E.M.O.Martins","Updated",623890,,"Gwilymia occhioniana (E.M.O.Martins) A.G.Lima et al.","ESPECIE","(E.M.O.Martins) A.G.Lima et al.","NOME_ACEITO",,"Gwilymia occhioniana","Updated",
"Fabaceae","Stryphnodendron paniculatum",1,,,1,3291447,"Species","Accepted","Fabaceae","Gwilymia paniculata","(Poepp.) A.G.Lima, Paula-Souza & Scalon",3291447,"Y","Stryphnodendron paniculatum","Synonym","2596919","Poepp.","Updated",623891,,"Gwilymia paniculata (Poepp. & Endl.) A.G.Lima et al.","ESPECIE","(Poepp. & Endl.) A.G.Lima et al.","NOME_ACEITO",,"Gwilymia paniculata","Updated",
"Fabaceae","Stryphnodendron polyphyllum",1,,,1,2597028,"Species","Accepted","Fabaceae","Stryphnodendron polyphyllum","Mart.",2597028,"Y","Stryphnodendron polyphyllum",,,,"Accepted",83739,,"Stryphnodendron polyphyllum Mart.","ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO","Stryphnodendron polyphyllum","NOME_ACEITO",
"Fabaceae","Stryphnodendron polystachyum",1,,,1,3291448,"Species","Accepted","Fabaceae","Gwilymia polystachya","(Miq.) A.G.Lima, Paula-Souza & Scalon",3291448,"Y","Stryphnodendron polystachyum","Synonym","2597027","(Miq.) Kleinhoonte","Updated",623892,,"Gwilymia polystachya (Miq.) A.G.Lima et al.","ESPECIE","(Miq.) A.G.Lima et al.","NOME_ACEITO",,"Gwilymia polystachya","Updated",
"Fabaceae","Stryphnodendron porcatum",1,,,1,2597026,"Species","Accepted","Fabaceae","Stryphnodendron porcatum","D.A.Neill & Occhioni f.",2597026,"Y","Stryphnodendron porcatum",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Stryphnodendron procerum",1,1,,,3295891,"Species","Accepted","Fabaceae","Stryphnodendron procerum","Scalon",3295891,"Y","Stryphnodendron procerum",,,,"Accepted",624061,,"Stryphnodendron procerum Scalon","ESPECIE","Scalon","NOME_ACEITO",,"Stryphnodendron procerum","NOME_ACEITO",
"Fabaceae","Stryphnodendron pulcherrimum",2,1,,1,2597025,"Species","Accepted","Fabaceae","Stryphnodendron pulcherrimum","(Willd.) Hochr.",2597025,"Y","Stryphnodendron pulcherrimum",,,,"Accepted",23177,,"Stryphnodendron pulcherrimum (Willd.) Hochr.","ESPECIE","(Willd.) Hochr.","NOME_ACEITO","NOME_CORRETO","Stryphnodendron pulcherrimum","NOME_ACEITO",
"Fabaceae","Stryphnodendron racemiferum",1,,,1,3291441,"Species","Accepted","Fabaceae","Gwilymia racemifera","(Ducke) A.G.Lima, Paula-Souza & Scalon",3291441,"Y","Stryphnodendron racemiferum","Synonym","3005780","(Ducke) W.A.Rodrigues","Updated",623893,,"Gwilymia racemifera (Ducke) A.G.Lima et al.","ESPECIE","(Ducke) A.G.Lima et al.","NOME_ACEITO",,"Gwilymia racemifera","Updated",
